timestamp,temperature,precipitation,weather_condition,wind_speed,humidity,feels_like_temp
2025-06-26 08:46:04,35.5,0,Clear,10.3,67.1,33.5
2025-06-26 09:46:04,31.7,0,Cloudy,5.3,67.9,30.7
2025-06-26 10:46:04,33.5,0,Clear,15.5,45.6,30.4
2025-06-26 11:46:04,30.7,0,Clear,19,78.8,26.9
2025-06-26 12:46:04,31.2,0,Clear,23,54.5,26.6
2025-06-26 13:46:04,29.9,0,Fog,17.2,72.7,26.4
2025-06-26 14:46:04,26.1,0,Cloudy,22.2,64.3,21.7
2025-06-26 15:46:04,26.8,0,Clear,7.9,46.1,25.2
2025-06-26 16:46:04,23.7,4.2,Rain,37.8,73.1,16.1
2025-06-26 17:46:04,23.6,0,Clear,19.3,79.5,19.8
2025-06-26 18:46:04,24.4,0,Cloudy,7.9,53.2,22.8
2025-06-26 19:46:04,23.7,0,Clear,24,64.4,18.9
2025-06-26 20:46:04,26.4,0,Clear,17.2,70.7,23
2025-06-26 21:46:04,27.7,0,Cloudy,5.8,67.7,26.5
2025-06-26 22:46:04,29.4,12,Rain,37.3,90.1,22
2025-06-26 23:46:04,30,0,Clear,15,66,27
2025-06-27 00:46:04,29.4,0,Clear,11.4,46.1,27.1
2025-06-27 01:46:04,32.1,0,Clear,6,49.4,30.9
2025-06-27 02:46:04,33.5,0,Cloudy,12.1,59.9,31.1
2025-06-27 03:46:04,33.8,0,Rain,38.1,82.6,26.1
2025-06-27 04:46:04,36.1,0,Clear,6.5,64.1,34.8
2025-06-27 05:46:04,36.1,0,Fog,15.9,87.1,32.9
2025-06-27 06:46:04,33.8,5.2,Rain,21.8,87.7,29.4
2025-06-27 07:46:04,34.7,0,Cloudy,7,63.7,33.3
2025-06-27 08:46:04,33.6,0,Clear,19.8,47.5,29.6
2025-06-27 09:46:04,34.1,0,Cloudy,5.9,45.2,33
2025-06-27 10:46:04,33.8,5.5,Rain,23.5,93.6,29.1
2025-06-27 11:46:04,31.8,0,Clear,21.9,79.1,27.4
2025-06-27 12:46:04,31.2,0,Clear,20.6,61.7,27.1
2025-06-27 13:46:04,27.3,0,Clear,22.1,69.2,22.9
2025-06-27 14:46:04,26.1,0,Cloudy,18.5,41.5,22.4
2025-06-27 15:46:04,24.9,0,Clear,16.3,55.3,21.6
2025-06-27 16:46:04,24.7,0,Cloudy,11.8,75.3,22.4
2025-06-27 17:46:04,23.3,0,Clear,24.5,63.1,18.4
2025-06-27 18:46:04,25.2,7.8,Rain,42.4,73.6,16.7
2025-06-27 19:46:04,25.5,0,Clear,15.1,45.5,22.5
2025-06-27 20:46:04,24.8,0,Clear,16,68.8,21.6
2025-06-27 21:46:04,25.2,0,Clear,6.8,59.1,23.8
2025-06-27 22:46:04,27.9,0,Clear,17.2,59.8,24.5
2025-06-27 23:46:04,28.9,0,Clear,8.4,42.9,27.2
2025-06-28 00:46:04,29.1,2.2,Rain,22.4,91.1,24.6
2025-06-28 01:46:04,31,0,Clear,10.4,44.5,28.9
2025-06-28 02:46:04,32.8,0,Clear,18.4,53.3,29.1
2025-06-28 03:46:04,33.7,0,Clear,24.5,76.8,28.9
2025-06-28 04:46:04,32.3,0,Clear,5.3,78.1,31.3
2025-06-28 05:46:04,35.6,0,Clear,12.5,69.9,33.1
2025-06-28 06:46:04,34.7,0,Clear,18,61.5,31.1
2025-06-28 07:46:04,34.3,0,Cloudy,18.4,50.7,30.6
2025-06-28 08:46:04,34.4,7.1,Rain,36.3,77.2,27.1
2025-06-28 09:46:04,33,0,Clear,18.1,77.9,29.4
2025-06-28 10:46:04,33.2,0,Clear,9.1,48.1,31.3
2025-06-28 11:46:04,32.6,0,Cloudy,6.5,64.5,31.3
2025-06-28 12:46:04,30.5,0,Clear,24.7,43.5,25.6
2025-06-28 13:46:04,29.4,0,Clear,16.8,49.1,26.1
2025-06-28 14:46:04,27.1,7,Rain,25,87.9,22.1
2025-06-28 15:46:04,24.9,0,Fog,8.4,87.4,23.2
2025-06-28 16:46:04,24.2,0,Clear,13.2,49.8,21.6
2025-06-28 17:46:04,25.7,0,Cloudy,13,62.8,23.1
2025-06-28 18:46:04,26.1,0,Clear,18,44.2,22.5
2025-06-28 19:46:04,26.3,0,Clear,23,50.4,21.7
2025-06-28 20:46:04,26.7,0,Clear,22.4,68.9,22.2
2025-06-28 21:46:04,28.2,0,Clear,6.4,75.1,26.9
2025-06-28 22:46:04,28,14.5,Rain,36.7,82.3,20.7
2025-06-28 23:46:04,26.8,0,Cloudy,7.7,49.3,25.2
2025-06-29 00:46:04,30.9,0,Clear,7.8,51.6,29.4
2025-06-29 01:46:04,29.6,0,Clear,11.1,74.7,27.3
2025-06-29 02:46:04,32.6,0,Clear,10.5,67.5,30.5
2025-06-29 03:46:04,35.3,0,Cloudy,5.5,49.9,34.2
2025-06-29 04:46:04,33.9,0,Clear,22.1,61.7,29.5
2025-06-29 05:46:04,33.7,0,Clear,23.5,66.5,29
2025-06-29 06:46:04,35.8,0,Clear,16.3,57.1,32.5
2025-06-29 07:46:04,33.1,0,Clear,15.9,57.3,30
2025-06-29 08:46:04,34,0,Cloudy,20,75.9,30
2025-06-29 09:46:04,35.1,0,Fog,16.7,89.7,31.7
2025-06-29 10:46:04,34.2,0,Clear,14.6,56.7,31.3
2025-06-29 11:46:04,31.4,0,Clear,12.1,50.7,28.9
2025-06-29 12:46:04,28.5,0,Cloudy,21.8,44.4,24.1
2025-06-29 13:46:04,28.5,0,Clear,19.2,77.8,24.7
2025-06-29 14:46:04,28.8,0,Clear,17,47.4,25.4
2025-06-29 15:46:04,26.8,0,Clear,5.8,76,25.6
2025-06-29 16:46:04,27.3,0,Fog,8.4,92.5,25.7
2025-06-29 17:46:04,24.1,0,Clear,10.3,50.5,22.1
2025-06-29 18:46:04,24.9,0.6,Rain,29.2,89.8,19
2025-06-29 19:46:04,26.7,0,Clear,10.4,71.3,24.6
2025-06-29 20:46:04,24.4,8.8,Rain,21.9,70.6,20.1
2025-06-29 21:46:04,26.8,0,Clear,19.9,52.1,22.8
2025-06-29 22:46:04,28.9,0,Clear,17.6,53.4,25.4
2025-06-29 23:46:04,27.4,3.2,Rain,26.1,72.1,22.1
2025-06-30 00:46:04,30.9,0,Cloudy,24.5,57.2,26
2025-06-30 01:46:04,32.9,10.6,Rain,19.8,92.2,29
2025-06-30 02:46:04,30.6,0,Cloudy,13.8,72.8,27.8
2025-06-30 03:46:04,33.5,0,Cloudy,10.5,74,31.3
2025-06-30 04:46:04,32.8,0,Clear,12.4,57.8,30.3
2025-06-30 05:46:04,36.3,0,Cloudy,22.4,48.4,31.8
2025-06-30 06:46:04,35.7,0,Clear,15.4,65.8,32.6
2025-06-30 07:46:04,35.8,0,Clear,23.5,56.8,31.1
2025-06-30 08:46:04,35.1,0,Clear,5,54.9,34.1
2025-06-30 09:46:04,32.8,0,Cloudy,21.9,55.2,28.4
2025-06-30 10:46:04,31.8,1.2,Rain,17.9,84.2,28.3
2025-06-30 11:46:04,29.4,0,Cloudy,12.1,48.5,27
2025-06-30 12:46:04,30.4,4,Rain,34.7,79.1,23.5
2025-06-30 13:46:04,28.4,0,Clear,11.3,60.1,26.1
2025-06-30 14:46:04,25.9,13.7,Rain,37.3,79.5,18.4
2025-06-30 15:46:04,28.3,3.9,Rain,40.4,81.9,20.2
2025-06-30 16:46:04,25,0,Cloudy,5.2,41.4,24
2025-06-30 17:46:04,25.4,0,Clear,13.9,72.4,22.6
2025-06-30 18:46:04,23.7,0,Clear,24.8,77.9,18.8
2025-06-30 19:46:04,26.7,0,Cloudy,16.7,64,23.3
2025-06-30 20:46:04,25.1,0,Clear,16.3,68.6,21.9
2025-06-30 21:46:04,24.6,0,Clear,18.8,41.7,20.8
2025-06-30 22:46:04,25.9,0,Clear,20.7,64.5,21.7
2025-06-30 23:46:04,27.4,0,Cloudy,15,52.3,24.4
2025-07-01 00:46:04,31.1,14.1,Rain,43.9,92.5,22.3
2025-07-01 01:46:04,31.3,0,Clear,21.7,68.2,27
2025-07-01 02:46:04,34.2,0.8,Rain,17.7,81.1,30.7
2025-07-01 03:46:04,34,0,Clear,6.4,65,32.8
2025-07-01 04:46:04,34.7,0,Clear,23.3,72,30
2025-07-01 05:46:04,35.6,4,Rain,31.6,76.1,29.3
2025-07-01 06:46:04,36.9,0,Cloudy,13.4,66,34.2
2025-07-01 07:46:04,34.8,0,Clear,21.2,70,30.5
2025-07-01 08:46:04,32.8,0,Clear,20.8,68.3,28.7
2025-07-01 09:46:04,31.9,0,Clear,21.3,48.8,27.6
2025-07-01 10:46:04,34.1,0,Clear,6,63,32.9
2025-07-01 11:46:04,30.9,7.9,Rain,29.4,80.4,25
2025-07-01 12:46:04,30.3,0,Cloudy,19.4,48,26.4
2025-07-01 13:46:04,28.4,0,Clear,15.1,60.2,25.4
2025-07-01 14:46:04,29,0,Clear,12.6,64.4,26.5
2025-07-01 15:46:04,24.7,7.6,Rain,30.3,70.5,18.6
2025-07-01 16:46:04,25.8,0.1,Rain,15.8,77.1,22.7
2025-07-01 17:46:04,24.5,0,Clear,20.4,44.6,20.4
2025-07-01 18:46:04,24,0,Cloudy,11.7,50.1,21.7
2025-07-01 19:46:04,24.5,0,Cloudy,6.8,78.7,23.1
2025-07-01 20:46:04,24,0,Clear,8.2,76.2,22.4
2025-07-01 21:46:04,28.3,0,Clear,12.6,61.7,25.8
2025-07-01 22:46:04,26.7,0,Clear,6.4,74.1,25.4
2025-07-01 23:46:04,29.1,7.5,Rain,40.9,79.1,20.9
2025-07-02 00:46:04,28.9,0,Clear,12.2,62.9,26.4
2025-07-02 01:46:04,32.6,4.8,Rain,37.1,87.5,25.1
2025-07-02 02:46:04,34.4,0,Clear,8.7,71.5,32.7
2025-07-02 03:46:04,33.6,0,Clear,15.6,51.2,30.4
2025-07-02 04:46:04,36.2,8.4,Rain,28.9,86.8,30.4
2025-07-02 05:46:04,35.8,0.9,Rain,15.2,79.6,32.8
2025-07-02 06:46:04,34.4,0,Clear,12.1,46.8,32
2025-07-02 07:46:04,35.6,0,Clear,9.7,76.8,33.7
2025-07-02 08:46:04,34.6,0,Clear,20.2,44.1,30.6
2025-07-02 09:46:04,34.7,0,Cloudy,7.6,76.9,33.2
2025-07-02 10:46:04,33.6,0,Clear,9.9,69.6,31.6
2025-07-02 11:46:04,30.2,0,Clear,12.8,71.4,27.7
2025-07-02 12:46:04,31.3,0,Clear,19.4,73.7,27.4
2025-07-02 13:46:04,27.6,0,Clear,25,67.3,22.6
2025-07-02 14:46:04,27.6,0,Fog,21.7,91.7,23.3
2025-07-02 15:46:04,27.8,0,Clear,20.7,69,23.7
2025-07-02 16:46:04,24.7,0,Clear,23.6,45.7,20
2025-07-02 17:46:04,25.7,0,Cloudy,14.9,64.2,22.7
2025-07-02 18:46:04,24,0,Fog,21.3,94.6,19.7
2025-07-02 19:46:04,25.7,6.6,Rain,25.5,79.8,20.6
2025-07-02 20:46:04,25,0,Clear,7.2,46.5,23.5
2025-07-02 21:46:04,27.3,9.4,Rain,17.5,91.5,23.8
2025-07-02 22:46:04,27.8,0,Clear,6.1,67.2,26.6
2025-07-02 23:46:04,29.8,0,Clear,20.7,50,25.6
2025-07-03 00:46:04,31.8,0,Fog,10,85.7,29.8
2025-07-03 01:46:04,29.4,2.8,Rain,33.5,78.6,22.7
2025-07-03 02:46:04,33.5,0,Clear,20,52.3,29.5
2025-07-03 03:46:04,35,0,Clear,20.2,59.2,30.9
2025-07-03 04:46:04,32.7,0,Clear,16.5,42.9,29.4
2025-07-03 05:46:04,33,0,Cloudy,7.8,72.2,31.5
2025-07-03 06:46:04,33.7,7.4,Rain,33.2,94.5,27
2025-07-03 07:46:04,36.5,0,Cloudy,22.4,48.8,32
2025-07-03 08:46:04,34.9,0,Clear,13,50,32.3
2025-07-03 09:46:04,34.3,0,Cloudy,24.6,48.8,29.4
2025-07-03 10:46:04,30.8,0,Clear,14.2,69.4,28
2025-07-03 11:46:04,32.6,5.6,Rain,16.3,72.7,29.3
2025-07-03 12:46:04,28.8,0,Clear,21.8,78.7,24.4
2025-07-03 13:46:04,28.4,0,Clear,14.7,60.4,25.4
2025-07-03 14:46:04,28.3,10.2,Rain,30.2,77.2,22.2
2025-07-03 15:46:04,26.1,0,Cloudy,15.4,77.3,23
2025-07-03 16:46:04,26.6,0,Clear,14.5,72.5,23.7
2025-07-03 17:46:04,26.9,0,Clear,16.9,50.8,23.5
2025-07-03 18:46:04,24.9,0,Clear,13.2,51.4,22.3
2025-07-03 19:46:04,25.7,0,Clear,21.4,61.6,21.4
2025-07-03 20:46:04,26.4,14.7,Rain,34,89.9,19.6
2025-07-03 21:46:04,25.8,0.5,Rain,16.1,83.7,22.6
2025-07-03 22:46:04,26.1,0,Clear,10.4,61.7,24
2025-07-03 23:46:04,28.4,0,Cloudy,15.1,75.2,25.4
2025-07-04 00:46:04,30.1,0,Cloudy,6.4,73.5,28.8
2025-07-04 01:46:04,32.7,10.5,Rain,28.8,70,27
2025-07-04 02:46:04,32,0,Cloudy,18.5,75.4,28.3
2025-07-04 03:46:04,33.1,11.4,Rain,39.4,75.2,25.3
2025-07-04 04:46:04,33.2,0,Clear,25,45,28.2
2025-07-04 05:46:04,33,0,Clear,20.2,45.9,29
2025-07-04 06:46:04,35.4,14.6,Rain,39,73.5,27.6
2025-07-04 07:46:04,33.1,0,Clear,20,60.5,29.1
2025-07-04 08:46:04,35.3,0,Cloudy,13,70.9,32.7
2025-07-04 09:46:04,32,0,Clear,16.9,42.5,28.6
2025-07-04 10:46:04,31.8,0,Cloudy,18.1,59.2,28.2
2025-07-04 11:46:04,30,0,Clear,6.8,77,28.6
2025-07-04 12:46:04,28.2,0,Clear,6,69.2,27
2025-07-04 13:46:04,27.1,0,Cloudy,11.5,61.8,24.8
2025-07-04 14:46:04,28.6,0,Clear,20.3,44.5,24.5
2025-07-04 15:46:04,26.7,0,Clear,23.4,63.8,22
2025-07-04 16:46:04,26,0,Cloudy,20.8,40.7,21.9
2025-07-04 17:46:04,24.1,0,Clear,10.6,71.3,22
2025-07-04 18:46:04,23.1,0,Clear,15.8,67.1,20
2025-07-04 19:46:04,24.1,0,Clear,13.3,72.2,21.5
2025-07-04 20:46:04,24.7,0,Cloudy,13.2,78.8,22.1
2025-07-04 21:46:04,28.4,2.8,Rain,34.3,76.2,21.5
2025-07-04 22:46:04,26.5,0,Clear,12.7,79.1,24
2025-07-04 23:46:04,27.8,0,Clear,5.7,42.7,26.6
2025-07-05 00:46:04,31.3,0,Clear,12.1,57.4,28.9
2025-07-05 01:46:04,29.7,0,Cloudy,24.6,76,24.8
2025-07-05 02:46:04,32.4,0,Fog,11.3,94.5,30.2
2025-07-05 03:46:04,32.4,0,Cloudy,11.7,64.5,30
2025-07-05 04:46:04,33.6,0,Clear,5.2,70.3,32.5
2025-07-05 05:46:04,35,0,Cloudy,15.5,46.8,31.9
2025-07-05 06:46:04,36.7,0,Clear,8.7,63.1,35
2025-07-05 07:46:04,34.3,0,Clear,12.7,43.6,31.8
2025-07-05 08:46:04,35.5,0,Cloudy,20.1,52,31.5
2025-07-05 09:46:04,32.5,0,Clear,10.3,42.8,30.4
2025-07-05 10:46:04,32.7,0,Cloudy,9.3,68.8,30.9
2025-07-05 11:46:04,31.3,0,Clear,6.1,63.5,30.1
2025-07-05 12:46:04,31.7,0,Cloudy,5.4,53.5,30.6
2025-07-05 13:46:04,28.1,0,Clear,23.6,43.5,23.4
2025-07-05 14:46:04,28.9,0,Clear,7.6,51.9,27.4
2025-07-05 15:46:04,26.9,0,Clear,23.5,79.7,22.2
2025-07-05 16:46:04,24.8,0,Clear,11.9,70.7,22.4
2025-07-05 17:46:04,24.9,0,Clear,11.2,44.1,22.7
2025-07-05 18:46:04,25.4,0,Cloudy,7.4,53.5,23.9
2025-07-05 19:46:04,24.2,0,Cloudy,12.7,52.8,21.6
2025-07-05 20:46:04,26.6,0,Clear,13.5,64.9,23.9
2025-07-05 21:46:04,24.5,0,Clear,13.8,51.9,21.8
2025-07-05 22:46:04,26.8,0,Cloudy,19.4,72,23
2025-07-05 23:46:04,28.8,0,Fog,8.2,89,27.2
2025-07-06 00:46:04,29.2,7.1,Rain,40.7,83.5,21.1
2025-07-06 01:46:04,30.9,0,Clear,6.5,78.1,29.6
2025-07-06 02:46:04,33.5,0,Clear,7.3,77.4,32
2025-07-06 03:46:04,31.5,0,Clear,18.7,60.7,27.8
2025-07-06 04:46:04,34,0,Clear,21.7,53,29.7
2025-07-06 05:46:04,34.2,0,Cloudy,13.2,43,31.6
2025-07-06 06:46:04,34.3,0,Clear,10.1,70.2,32.2
2025-07-06 07:46:04,34.1,0,Clear,14.9,43.8,31.1
2025-07-06 08:46:04,34.2,0,Cloudy,24.3,60.3,29.3
2025-07-06 09:46:04,34.2,4,Rain,42.8,94.2,25.7
2025-07-06 10:46:04,32.3,8.5,Rain,36.8,79.5,25
2025-07-06 11:46:04,32.4,0,Cloudy,15,64.8,29.4
2025-07-06 12:46:04,28.2,11.3,Rain,24.4,71.3,23.3
2025-07-06 13:46:04,30.1,0,Clear,12.9,51.8,27.5
2025-07-06 14:46:04,29.1,0,Cloudy,24.5,65.8,24.2
2025-07-06 15:46:04,24.9,6.7,Rain,29.3,91.8,19
2025-07-06 16:46:04,24.8,0,Clear,17,60.3,21.4
2025-07-06 17:46:04,25.7,0,Clear,10.2,52.4,23.7
2025-07-06 18:46:04,24.1,11.8,Rain,28,71.9,18.5
2025-07-06 19:46:04,24.9,0,Cloudy,5,44.7,23.9
2025-07-06 20:46:04,25.4,0,Cloudy,21.6,55.8,21
2025-07-06 21:46:04,26.7,0,Clear,8.6,70.6,25
2025-07-06 22:46:04,26.8,0,Clear,6.8,44.4,25.4
2025-07-06 23:46:04,29.4,0,Clear,17.8,54.6,25.9
2025-07-07 00:46:04,30.3,0,Fog,15.7,82.2,27.1
2025-07-07 01:46:04,31.3,0,Clear,9.4,61.1,29.4
2025-07-07 02:46:04,31.3,0,Clear,23.5,55.5,26.6
2025-07-07 03:46:04,35.2,0,Clear,8,74.4,33.6
2025-07-07 04:46:04,35,0,Clear,8.9,72.3,33.2
2025-07-07 05:46:04,33.6,0,Cloudy,23.1,51.8,29
2025-07-07 06:46:04,34.7,0,Clear,11,60.6,32.5
2025-07-07 07:46:04,35,0,Cloudy,19.1,68.1,31.2
2025-07-07 08:46:04,35.3,0,Clear,21.1,67,31.1
2025-07-07 09:46:04,33.6,4.8,Rain,39.4,86.5,25.8
2025-07-07 10:46:04,34.4,0,Cloudy,13.9,72.9,31.6
2025-07-07 11:46:04,30.9,0,Fog,18.4,73.8,27.2
2025-07-07 12:46:04,28,0,Cloudy,18.4,69.2,24.3
2025-07-07 13:46:04,28.1,0,Cloudy,7.2,40.7,26.7
2025-07-07 14:46:04,26,0,Cloudy,23.9,54.1,21.2
2025-07-07 15:46:04,24.4,0,Cloudy,6.2,78.9,23.2
2025-07-07 16:46:04,25.1,13.4,Rain,38.2,90.6,17.5
2025-07-07 17:46:04,26.9,0,Cloudy,14,41.6,24.1
2025-07-07 18:46:04,26.1,0,Cloudy,22,48.9,21.7
2025-07-07 19:46:04,24.3,8,Rain,35.8,77.7,17.2
2025-07-07 20:46:04,26.2,2.8,Rain,31.4,87.2,19.9
2025-07-07 21:46:04,27.2,0,Clear,24.8,76.1,22.2
2025-07-07 22:46:04,27.4,0,Cloudy,13.5,46.2,24.7
2025-07-07 23:46:04,29.9,0,Fog,24,75.1,25.1
2025-07-08 00:46:04,28.9,0,Clear,5.1,53.3,27.9
2025-07-08 01:46:04,32.9,4.9,Rain,39.1,77.8,25.1
2025-07-08 02:46:04,30.6,0,Fog,17,76.8,27.2
2025-07-08 03:46:04,34.2,0,Cloudy,17.3,53.3,30.7
2025-07-08 04:46:04,33.6,0,Clear,20.5,66.6,29.6
2025-07-08 05:46:04,36.4,5.4,Rain,41.7,94.8,28.1
2025-07-08 06:46:04,33.9,0,Clear,19.3,69.7,30
2025-07-08 07:46:04,36.3,0,Clear,9.4,63.8,34.5
2025-07-08 08:46:04,34.4,0,Cloudy,10.5,40.7,32.3
2025-07-08 09:46:04,34.1,0,Fog,7.9,92.6,32.5
2025-07-08 10:46:04,30.7,0,Clear,11.4,42.5,28.4
2025-07-08 11:46:04,32.8,0,Cloudy,10,52.3,30.8
2025-07-08 12:46:04,30.4,5.2,Rain,25.8,92.6,25.2
2025-07-08 13:46:04,29.2,0,Clear,22.6,45.7,24.7
2025-07-08 14:46:04,26.3,0,Clear,10.7,79.1,24.1
2025-07-08 15:46:04,25.3,4.5,Rain,24.4,79.1,20.4
2025-07-08 16:46:04,27.5,0,Clear,19.9,72.8,23.5
2025-07-08 17:46:04,25.8,0,Clear,8.5,46.9,24.1
2025-07-08 18:46:04,23.4,0,Cloudy,16.9,65.7,20
2025-07-08 19:46:04,26.2,0,Cloudy,24.1,40.9,21.4
2025-07-08 20:46:04,27.4,0,Clear,16,76.7,24.2
2025-07-08 21:46:04,25.8,0,Clear,24.5,71,20.9
2025-07-08 22:46:04,25.9,0,Cloudy,8.2,68.2,24.3
2025-07-08 23:46:04,28.5,0,Clear,11.6,43.4,26.1
2025-07-09 00:46:04,28.8,0,Clear,14.5,44.9,25.9
2025-07-09 01:46:04,32.9,0,Clear,6.7,51,31.6
2025-07-09 02:46:04,32,0,Clear,22.9,50.9,27.4
2025-07-09 03:46:04,33.6,0,Clear,19.3,65.6,29.7
2025-07-09 04:46:04,35.8,0,Fog,8.9,92.4,34
2025-07-09 05:46:04,36.6,0,Clear,14.1,58.4,33.7
2025-07-09 06:46:04,34.5,11.7,Rain,43.6,79.5,25.8
2025-07-09 07:46:04,35.8,6,Rain,27.4,93.2,30.4
2025-07-09 08:46:04,34,7.1,Rain,29,84.7,28.2
2025-07-09 09:46:04,33.5,0,Cloudy,21.4,66.4,29.2
2025-07-09 10:46:04,33.1,0,Cloudy,10.7,42.9,31
2025-07-09 11:46:04,33,0,Cloudy,13.5,41.5,30.3
2025-07-09 12:46:04,30.6,0,Clear,11.5,68,28.3
2025-07-09 13:46:04,30.2,0,Cloudy,6,72.2,29
2025-07-09 14:46:04,26.6,0,Clear,9.6,72.5,24.6
2025-07-09 15:46:04,25.1,0,Clear,19.5,53.2,21.2
2025-07-09 16:46:04,26,0,Clear,16,48.2,22.8
2025-07-09 17:46:04,26.9,8.9,Rain,44.9,85.6,17.9
2025-07-09 18:46:04,23.9,0,Clear,23.4,68.4,19.2
2025-07-09 19:46:04,25.5,0,Clear,5.5,77.8,24.4
2025-07-09 20:46:04,24.3,13.5,Rain,18.3,83.3,20.6
2025-07-09 21:46:04,27.6,0,Clear,6.5,73.8,26.3
2025-07-09 22:46:04,25.6,6,Rain,43.1,92.2,16.9
2025-07-09 23:46:04,27.2,0,Clear,22.6,56.5,22.6
2025-07-10 00:46:04,31.3,0,Clear,6.4,72.3,30.1
2025-07-10 01:46:04,30.6,1,Rain,37,75.5,23.2
2025-07-10 02:46:04,30.6,0,Clear,23,79.2,26.1
2025-07-10 03:46:04,33.6,3.7,Rain,21.5,88.7,29.3
2025-07-10 04:46:04,35.8,0,Cloudy,6,50.5,34.6
2025-07-10 05:46:04,34.9,11.9,Rain,38.2,82.1,27.3
2025-07-10 06:46:04,35.2,0,Clear,18.7,71.7,31.5
2025-07-10 07:46:04,36.6,9.2,Rain,22,83.2,32.2
2025-07-10 08:46:04,34.9,0,Cloudy,22.2,61.1,30.5
2025-07-10 09:46:04,34.5,0,Clear,16.4,71.6,31.3
2025-07-10 10:46:04,33.5,0,Cloudy,10.6,41.8,31.3
2025-07-10 11:46:04,29.7,0,Clear,22.8,72.8,25.1
2025-07-10 12:46:04,28.2,0,Cloudy,11.6,77.2,25.9
2025-07-10 13:46:04,27.5,0,Clear,22.6,65.1,23
2025-07-10 14:46:04,26,5.3,Rain,27.8,86,20.4
2025-07-10 15:46:04,25.8,0,Cloudy,15,44.3,22.8
2025-07-10 16:46:04,26.5,0,Fog,24.9,90.9,21.5
2025-07-10 17:46:04,25,0,Cloudy,5.7,59.4,23.8
2025-07-10 18:46:04,25,0,Clear,9,63,23.2
2025-07-10 19:46:04,24.3,0,Cloudy,22.5,73.3,19.8
2025-07-10 20:46:04,26.9,0,Clear,11.7,43.8,24.5
2025-07-10 21:46:04,26.1,0,Clear,23.4,61.5,21.4
2025-07-10 22:46:04,27.2,0,Clear,18.1,75.6,23.6
2025-07-10 23:46:04,30.4,0,Cloudy,14.7,60,27.5
2025-07-11 00:46:04,29.8,0,Fog,15.8,81.7,26.6
2025-07-11 01:46:04,29.7,0,Cloudy,5.6,68.1,28.5
2025-07-11 02:46:04,32.5,2.1,Rain,31.6,72.6,26.2
2025-07-11 03:46:04,32.2,0,Cloudy,15.8,69.3,29.1
2025-07-11 04:46:04,32.3,0,Clear,16.7,75.6,28.9
2025-07-11 05:46:04,34.6,0,Clear,20.8,64.3,30.4
2025-07-11 06:46:04,36.6,0,Cloudy,12.8,57.4,34
2025-07-11 07:46:04,33.3,0.6,Rain,35.7,76.3,26.2
2025-07-11 08:46:04,34.1,0,Clear,16.5,50.4,30.8
2025-07-11 09:46:04,34.8,0,Clear,23.1,60.9,30.2
2025-07-11 10:46:04,33,0,Clear,22.4,41.8,28.6
2025-07-11 11:46:04,32.8,0,Clear,6.4,71.9,31.5
2025-07-11 12:46:04,28.9,0,Clear,9.6,68.5,26.9
2025-07-11 13:46:04,27.4,3.5,Rain,36.4,76.5,20.1
2025-07-11 14:46:04,26.3,0,Clear,12,55.7,23.9
2025-07-11 15:46:04,27.6,0,Clear,20.3,67.9,23.5
2025-07-11 16:46:04,27.2,5.1,Rain,37.6,84.5,19.6
2025-07-11 17:46:04,25.6,0,Clear,17.8,57.5,22
2025-07-11 18:46:04,25.6,0,Cloudy,17.6,57.5,22.1
2025-07-11 19:46:04,25.3,0,Fog,5.6,93.6,24.2
2025-07-11 20:46:04,26.6,0,Cloudy,12.5,76.4,24.1
2025-07-11 21:46:04,24.9,0,Cloudy,21.2,75,20.7
2025-07-11 22:46:04,28.7,0,Clear,8.3,62.3,27.1
2025-07-11 23:46:04,29,0,Clear,7.7,40.1,27.5
2025-07-12 00:46:04,28.9,0,Cloudy,10.1,73.7,26.8
2025-07-12 01:46:04,31.4,0,Clear,24.9,64.9,26.4
2025-07-12 02:46:04,33.1,0,Clear,8.5,59.4,31.4
2025-07-12 03:46:04,31.3,0,Clear,22.5,61.6,26.8
2025-07-12 04:46:04,33.7,3.4,Rain,44,92.1,24.9
2025-07-12 05:46:04,34.4,0,Cloudy,17.4,62.4,30.9
2025-07-12 06:46:04,33.2,0,Clear,13.8,40.6,30.5
2025-07-12 07:46:04,33.4,10.7,Rain,42.5,74.6,24.9
2025-07-12 08:46:04,35.2,0,Clear,13.2,48.7,32.6
2025-07-12 09:46:04,34.2,0,Clear,23.6,78.9,29.4
2025-07-12 10:46:04,32,0,Clear,15.7,79.4,28.8
2025-07-12 11:46:04,32.1,0,Cloudy,23,78.9,27.5
2025-07-12 12:46:04,28.4,4.9,Rain,38.6,72,20.7
2025-07-12 13:46:04,28.8,0,Cloudy,23.9,75.8,24
2025-07-12 14:46:04,25.3,0,Cloudy,18.4,73.1,21.6
2025-07-12 15:46:04,28.2,0,Clear,18.8,68.1,24.4
2025-07-12 16:46:04,25.2,0,Clear,12.7,44.1,22.6
2025-07-12 17:46:04,25.2,0,Clear,10.6,45.7,23
2025-07-12 18:46:04,25.1,0,Clear,17.5,65.4,21.6
2025-07-12 19:46:04,26.6,0,Cloudy,18.9,61.1,22.8
2025-07-12 20:46:04,25.1,10.2,Rain,30.5,88.7,19
2025-07-12 21:46:04,25.1,0,Cloudy,15.3,68.8,22.1
2025-07-12 22:46:04,25.9,0,Clear,8.3,69.6,24.3
